1617386400000,59180.02000000,59280.45000000,59070.08000000,59266.17000000,324.83670700,1617387299999,19217260.79823800,15076,154.59713800,9146588.39589741,0
1617387300000,59266.17000000,59276.65000000,59131.12000000,59157.85000000,232.23840200,1617388199999,13745009.85660001,12973,110.31108700,6528982.07020277,0
1617388200000,59157.84000000,59192.27000000,59082.19000000,59124.01000000,241.75564700,1617389099999,14298370.31275097,12755,113.22838800,6696579.26568547,0
1617389100000,59124.01000000,59135.58000000,59000.00000000,59087.70000000,383.42476300,1617389999999,22648499.69136831,14571,170.28046100,10059401.18979442,0
1617390000000,59087.71000000,59087.71000000,58525.01000000,58796.93000000,1262.50980400,1617390899999,74211218.39665343,35171,532.88544700,31320458.69235652,0
1617390900000,58796.93000000,58889.85000000,58735.00000000,58832.98000000,663.96383500,1617391799999,39059573.31726682,19350,280.04290300,16474265.86277783,0
1617391800000,58832.99000000,58962.70000000,58735.38000000,58942.55000000,523.92446800,1617392699999,30825274.86370245,15610,244.43319500,14383302.29565245,0
1617392700000,58942.54000000,58972.41000000,58802.00000000,58850.00000000,410.84679900,1617393599999,24187946.11463413,12748,236.60321300,13928079.19145659,0
1617393600000,58850.00000000,58937.44000000,58765.93000000,58920.65000000,360.24250200,1617394499999,21203009.23779302,13146,186.15959200,10956112.11264411,0
1617394500000,58924.49000000,58948.00000000,58763.00000000,58764.91000000,287.19470400,1617395399999,16895486.18062238,12276,124.95544500,7350517.08132705,0
1617395400000,58764.91000000,58918.22000000,58677.40000000,58765.11000000,372.26676900,1617396299999,21893768.32643784,13725,164.69850700,9685815.08574369,0
1617396300000,58765.12000000,58816.22000000,58568.63000000,58670.64000000,437.39319900,1617397199999,25664696.87001123,15665,208.37411800,12226722.91964630,0
